title,timestamp_first,def_first,timestamp_end,def_end
Visionarium (Portugal),2007-11-23T12:04:45Z,<y> -11-23T12:04:45Z </y> Visionarium is a science museum with state-of-the-art interactive displays (in Portuguese and English) covering subjects ranging from the Portuguese voyages of discoveries to the interiors of microchips.,2016-01-25T19:44:21Z,<y> -05-01T21:09:26Z </y> Visionarium is a science museum with interactive displays in Portuguese and English covering subjects ranging from the Portuguese voyages of discoveries to the interiors of microchips and cells.
Vispop,2007-10-30T13:37:27Z,<y> -10-30T13:37:27Z </y> <t> Vispop </t> is the Swedish name for a genre of music which became popular in the Scandinavian countries in the mid-60s.,2021-12-30T09:22:59Z,<y> -10-11T15:35:00Z </y> <t> Vispop </t> is a music genre which originated from and became popular in the Scandinavian countries in the mid-1960s.
Vitaly Raevsky,2007-11-27T13:35:00Z,"<y> -11-27T13:35:00Z </y> Vitaliy Anatoliovich Raevskiy (February 25,  – ) is a Ukrainian Reserves Major General.",2022-01-10T23:32:44Z,"<y> -02-26T15:24:43Z </y> Vitaliy Anatoliovich Raevskiy (February 25,  – 17 November ) was a Ukrainian major general of the reserves, who formerly formed and commanded all of the Ukrainian Airmobile Forces and before then was in the Soviet Airborne Troops."
Vittorio Duse,2007-11-27T01:38:20Z,"<y> -11-27T01:38:20Z </y> <t> Vittorio Duse </t> (also known as Victor Duncan or Victor Duse) was an Italian actor born on March 21,  in Marche, Italy.",2021-10-27T01:27:24Z,"<y> -11-20T16:56:47Z </y>  Outside Italy, Duse is known for his role in The Godfather Part III as Don Tommasino in , replacing Corrado Gaipa, who died one year prior to the film's release."
Viva Colonia,2007-11-13T09:16:41Z,<y> -11-13T09:16:41Z </y> <t> Viva Colonia </t> is a  song and album by the German band De Höhner.,2019-10-05T17:10:13Z,"<y> -11-10T21:57:16Z </y> ""<t> Viva Colonia </t>"" (German pronunciation: , Colognian pronunciation: ; Error: {{language with name/for}}: missing language tag or language name (help), pronounced ) is a  song and album by the German band De Höhner."
Viva la Vida or Death and All His Friends,2007-12-31T22:05:12Z,<y> -12-31T22:05:12Z </y> Template:Futurealbum Coldplay's fourth studio album is scheduled to be released in the first half of  via Parlophone and Capitol Records.,2021-12-24T00:08:13Z,"<y> -12-31T18:49:13Z </y> <t> Viva la Vida or Death and All His Friends </t>, often referred to as simply Viva la Vida, is the fourth studio album by British rock band Coldplay, released on 12 June  on the Parlophone label."
Viyyalavari Kayyalu,2007-11-02T04:27:04Z,<y> -11-02T04:27:04Z </y> <t> Viyyalavari Kayyalu </t> is  Telugu Film starring Uday Kiran and Neha Jhulka.,2020-03-10T23:49:35Z,<y> -10-09T09:35:47Z </y> <t> Viyyalavari Kayyalu </t> is a  Telugu film starring Uday Kiran and Neha Jhulka.
Við Og Við,2007-11-25T13:01:34Z,<y> -11-25T13:01:34Z </y> <t> Við Og Við </t> is Icelandic musician Ólöf Arnalds debut album.,2020-12-23T23:54:33Z,"<y> -01-27T01:06:00Z </y> Við og við is Icelandic musician Ólöf Arnalds debut album, roughly translating to ""Now and Then""."
Vladdo,2007-11-20T04:43:10Z,"<y> -11-20T04:43:10Z </y> Vladimiro Florez also known as <t> Vladdo </t> (born in Armenia, Quindío)is a Colombian cartoonist and political satirist.",2021-04-13T21:04:31Z,"<y> -02-17T19:38:44Z </y> Vladimir Flórez also known as <t> Vladdo </t> (born  in Armenia, Quindío) is a Colombian cartoonist and political satirist."
Vladimir Boitsov,2007-11-04T23:41:54Z,"<y> -11-04T23:41:54Z </y> <t> Vladimir Boitsov </t> (born September 13, ) is a Russian luger who has competed since .",2020-02-09T13:27:19Z,"<y> -05-25T02:49:21Z </y> Vladimir Sergeyevich Boitsov (Russian: Владимир Серге́евич Бойцов; born September 13,  in Chusovoy, Perm Krai, Russian SFSR) is a Russian luger who has competed since ."
Vladimir Kokkinaki,2007-11-21T23:55:41Z,<y> -11-21T23:55:41Z </y> Vladimir Konstantinovitch Kokkinaki (Russian: Владимир Константинович Коккинаки)) (25 June  - 6 January ) was the most famous test pilot in the Soviet Union.,2021-12-28T16:29:59Z,"<y> -09-02T21:06:48Z </y> Vladimir Konstantinovich Kokkinaki (Russian: Владимир Константинович Коккинаки; 25 June   – 6 January ) was a test pilot in the Soviet Union, notable for setting twenty-two world records and serving as president of the Fédération Aéronautique Internationale."
Vladimir Movsisyan,2007-12-31T02:54:55Z,"<y> -12-31T02:54:55Z </y> Vladimir Migranovich Movsisyan (Armenian: Վլադիմիր Մովսիսյան, born November 12, , Shenavan, Spitak region, Armenia) is an Armenian politician.",2020-07-11T09:40:35Z,"<y> -11-07T13:50:11Z </y> Vladimir Migranovich Movsisyan (Armenian: Վլադիմիր Մովսիսյան Vladimir Movsishan, November 12,  in Shenavan, Spitak region, Armenia – November 5,  in Yerevan, Armenia) was an Armenian politician."
Vladimir Shchuko,2007-11-09T10:12:04Z,<y> -11-09T10:12:04Z </y> Vladimir Schuko may be:,2021-12-05T02:52:27Z,<y> -09-10T11:51:10Z </y>  Shchuko's early theatrical production departed from the modernized revivalism of Mir iskusstva as the artist settled for exact recreation of the early  century romanticism.
Vladimír Karfík,2007-12-09T15:42:06Z,"<y> -12-09T15:42:06Z </y> Architect Vladimir Karfík was one of the most important, well-known and influential Czechoslovak, and also Slovak architects.",2022-09-30T09:04:04Z,"<y> -02-03T14:00:33Z </y> This is the current revision of this page, as edited by FromCzech (talk | contribs) at 14:00, 3 February ."
Vladimír Sobotka,2007-11-25T22:52:31Z,"<y> -11-25T22:52:31Z </y> <t> Vladimír Sobotka </t> (born June 2,  in Třebíč, Czechoslovakia, is an ice hockey player for the Boston Bruins organization of the National Hockey League.",2021-03-20T19:10:42Z,<y> -11-03T02:04:29Z </y> <t> Vladimír Sobotka </t> (Czech pronunciation: ; born 2 July ) is a Czech professional ice hockey centre currently playing for Sparta Praha of the Czech Extraliga (ELH).
VnExpress,2007-12-19T10:18:46Z,<y> -12-19T10:18:46Z </y> <t> VnExpress </t> is a Vietnamese newspaper.,2021-12-22T20:06:40Z,"<y> -11-10T01:46:59Z </y> <t> VnExpress </t> is a Vietnamese online newspaper, run by FPT Group."
Vnislav,2007-11-09T16:20:05Z,<y> -11-09T16:20:05Z </y> <t> Vnislav </t> was the fourth of the seven Bohemian mythical princes between the (also mythical) founder of the Přemyslid dynasty Přemysl the Ploughman and the first historical prince Bořivoj.,2015-04-03T04:58:32Z,"<y> -04-20T04:15:12Z </y> This is the current revision of this page, as edited by StarDeg (talk | contribs) at 04:15, 20 April ."
Vocelli Pizza,2007-12-31T18:33:02Z,"<y> -12-31T18:33:02Z </y> <t> Vocelli Pizza </t> (formerly Pizza Outlet) is a pizzeria based in Pittsburgh, Pennsylvania.",2022-10-30T00:57:43Z,"<y> -02-07T02:15:28Z </y> <t> Vocelli Pizza </t> (formerly Pizza Outlet) is a pizzeria based in Pittsburgh, Pennsylvania."
Vojin Lazarević,2007-11-25T07:39:31Z,"<y> -11-25T07:39:31Z </y> <t> Vojin Lazarević </t> (born February 22,  in Nikšić, Kingdom of Yugoslavia) is a Montenegrin striker who played for SFR Yugoslavia.",2021-07-18T22:00:32Z,<y> -11-22T18:03:29Z </y> <t> Vojin Lazarević </t> (Cyrillic: Војин Лазаревић; born 22 February ) is a Yugoslav former football manager and player.
Vojtěch Sucharda,2007-11-16T18:28:17Z,"<y> -11-16T18:28:17Z </y> <t> Vojtěch Sucharda </t> ( - ) was a Czech sculptor, woodcarver and puppeteer.",2021-09-16T07:06:29Z,<y> -12-09T15:37:52Z </y>  In  Sucharda was invited to collaborate on plastics for the Koruna Palace at the Wenceslas Square.
Volcano (Jimmy Buffett song),2007-10-31T19:57:07Z,"<y> -10-31T19:57:07Z </y> ""Volcano"" is a song performed by American popular music singer-songwriter Jimmy Buffett.",2021-11-28T21:38:36Z,"<y> -08-27T03:49:43Z </y> ""Volcano"" is a song performed by American popular music singer-songwriter Jimmy Buffett."
Volkswagen CC,2007-12-29T19:11:41Z,<y> -12-29T19:11:41Z </y> Template:Future automobile The new 4 door Passat Coupé will debut next year at the  Geneva Auto Salon in March.,2021-12-19T01:23:56Z,"<y> -10-03T21:32:54Z </y> The <t> Volkswagen CC </t>, originally marketed as the Volkswagen Passat CC in its first generation, is a variant of the Volkswagen Passat that trades headroom and cargo space for a coupé-like profile and sweeping roofline."
Volkswagen Group New Small Family platform,2007-12-29T19:12:14Z,<y> -12-29T19:12:14Z </y> Template:Future automobile Volkswagen's New Small Family will be a range of City Cars released around  based on the Volkswagen up!concepts.,2020-11-20T13:36:17Z,"<y> -03-25T19:43:31Z </y> The <t> Volkswagen Group New Small Family platform </t> (NSF) (also known as Typ AA or PQ12 platform) is a range of ultra-compact city cars manufactured by Volkswagen Group launched in late , based on the Volkswagen up!concept cars shown at 's Frankfurt and Tokyo motor shows."
Volodymyr Inozemtsev,2007-11-11T22:41:47Z,<y> -11-11T22:41:47Z </y> Vladimir Inozemtsev (born -05-25) is a retired triple jumper from the Ukraine.,2020-11-28T01:20:14Z,<y> -01-28T00:06:24Z </y> <t> Volodymyr Inozemtsev </t> (Ukrainian: Володимир Іноземцев; 25 May  – 4 February ) was a triple jumper from Ukraine.
Vomilenine reductase,2007-11-13T21:38:08Z,"<y> -11-13T21:38:08Z </y> In enzymology, a vomilenine reductase (EC 1.",2016-05-24T16:34:24Z,"<y> -09-29T15:49:51Z </y> In enzymology, a vomilenine reductase (EC 1."
Vonnegut Hardware Company,2007-12-29T20:05:59Z,"<y> -12-29T20:05:59Z </y> In  Clemens Vonnegut, Sr. bought the merchandise store he and his business partner Charles Volmer had run for several years.",2022-12-05T22:24:33Z,"<y> -02-02T02:41:43Z </y>  Prior to its sale in , it was the longest standing retail merchant in the city of Indianapolis."
"Voss, Texas",2007-12-22T23:36:50Z,"<y> -12-22T23:36:50Z </y> Voss is an unincorporated community in Coleman County, Texas, United States.",2020-12-19T20:26:39Z,"<y> -03-29T01:11:53Z </y> Voss is an unincorporated community in Coleman County, Texas, United States."
Vostochny Cosmodrome,2007-12-04T13:44:52Z,"<y> -12-04T13:44:52Z </y> The <t> Vostochny Cosmodrome </t> is a planned Russian spaceport, to be located in the Amur Oblast, in the Russian Far East.",2021-11-29T10:26:18Z,"<y> -12-15T16:12:23Z </y> The <t> Vostochny Cosmodrome </t> (Russian: Космодром Восточный, romanized: Kosmodrom Vostochny, ""Eastern Spaceport"") is a Russian spaceport (still partly under construction) above the  parallel north in the Amur Oblast, in the Russian Far East."
Vou,2007-11-04T14:48:52Z,<y> -11-04T14:48:52Z </y> 47°5′N 0°51′E﻿ / ﻿47.,2019-05-18T04:05:16Z,<y> -07-09T09:02:00Z </y> <t> Vou </t> is a commune in the Indre-et-Loire department in central France.
Vrangsinn,2007-11-12T03:49:19Z,"<y> -11-12T03:49:19Z </y> <t> Vrangsinn </t> (Daniel Salte) is a Norwegian musician, most well-known as the ex-bassist of Carpathian Forest (-).",2020-06-17T10:01:27Z,"<y> -12-29T11:34:07Z </y> <t> Vrangsinn </t> (Birthname Daniel Salte) is a Norwegian musician, best known as the bassist of Carpathian Forest (–/–present)."
Vyacheslav Glazkov,2007-12-16T22:05:54Z,"<y> -12-16T22:05:54Z </y> <t> Vyacheslav Glazkov </t> (born October 15, ) is a Ukranian amateur boxer best known to win silver at the  World Amateur Boxing Championships‎ in the super heavyweight division.",2021-12-17T11:06:33Z,"<y> -04-25T23:49:57Z </y> Vyacheslav Valeriyovych Glazkov (Ukrainian: В'ячеслав Валерійович Глазков, born 15 October ) is a Ukrainian former professional boxer who competed from  to ."
Vyya,2007-11-08T20:50:06Z,"<y> -11-08T20:50:06Z </y> <t> Vyya </t> River (Russian: Выя) is a river in Arkhangelsk Oblast in Russia, a left tributary of the Pinega River (Northern Dvina basin).",2016-06-19T02:52:25Z,<y> -03-02T11:42:43Z </y> 94333°N 46.
W. Wesley McDonald,2007-12-23T00:44:08Z,<y> -12-23T00:44:08Z </y> <t> W. Wesley McDonald </t> is a Professor of Political Science at Elizabethtown College.,2019-05-08T14:04:16Z,"<y> -03-28T10:56:10Z </y> <t> W. Wesley McDonald </t> (June 11,  – September 9, ) was a professor of political science at Elizabethtown College."
W.A.R.,2006-04-05T17:49:42Z,<y> -04-05T17:49:42Z </y> W. A. R. was a computer game from the BBC Micro produced by Martech and written by Michael Archer.,2019-11-27T14:03:24Z,<y> -01-07T02:46:27Z </y> W. A. R. is a video game produced by Martech.
WAAO-FM,2007-12-25T18:37:40Z,<y> -12-25T18:37:40Z </y> <t> WAAO-FM </t> (103.,2021-10-27T20:58:12Z,"<y> -11-24T20:59:33Z </y> This is the current revision of this page, as edited by 136."
WADP Numbering System,2007-11-24T18:45:30Z,<y> -11-24T18:45:30Z </y> The <t> WADP Numbering System </t> (WNS) is a project referencing postal stamps issued in the world since 1 January .,2016-09-07T09:44:08Z,<y> -11-25T18:57:34Z </y> The <t> WADP Numbering System </t> (WNS) is a project referencing postal stamps issued in the world since 1 January .
WAFN-FM,2007-12-09T05:53:04Z,<y> -12-09T05:53:04Z </y> <t> WAFN-FM </t> (92.,2022-05-24T11:00:26Z,"<y> -03-02T20:13:02Z </y> This is the current revision of this page, as edited by 112."
WAMI (AM),2008-10-01T03:20:22Z,"<y> -10-01T03:20:22Z </y> WAMI (860 AM, ""Gospel 860"") is a radio station broadcasting a Gospel music format.",2021-10-27T21:08:37Z,"<y> -12-22T11:14:01Z </y> WAMI 880 AM, is a radio station formerly broadcasting a Gospel music format."
WAMT,2007-12-12T20:01:30Z,<y> -12-12T20:01:30Z </y> <t> WAMT </t> ( AM) is a radio station broadcasting a News/Talk format.,2020-12-12T19:15:36Z,<y> -10-27T21:09:09Z </y> <t> WAMT </t> ( AM) is an American radio station airing a Catholic talk format.
WASG (AM),2007-11-23T15:24:04Z,<y> -11-23T15:24:04Z </y> WASG (550 AM) is a radio station broadcasting a Country music format.,2022-05-24T17:08:49Z,"<y> -02-13T22:42:55Z </y> WASG (540 AM) is an American radio station licensed by the Federal Communications Commission (FCC) to serve the community of Daphne, Alabama."
WASP (AM),2007-12-02T04:22:42Z,<y> -12-02T04:22:42Z </y> WASP ( AM) is a radio station broadcasting a Oldies format.,2020-10-27T22:16:06Z,"<y> -02-10T11:19:33Z </y> WASP ( AM) was a radio station formerly licensed to Brownsville, Pennsylvania, United States."
WATD-FM,2007-12-23T03:09:49Z,<y> -12-23T03:09:49Z </y> <t> WATD-FM </t> (95.,2020-08-13T07:47:12Z,<y> -10-27T21:14:19Z </y> <t> WATD-FM </t> (95.
WAWR,2007-12-25T01:14:00Z,<y> -12-25T01:14:00Z </y> WOKR (93.,2021-10-27T21:17:20Z,<y> -12-29T04:25:07Z </y> <t> WAWR </t> (93.
WAZS (AM),2007-11-05T12:58:20Z,<y> -11-05T12:58:20Z </y> WAZS (980 AM) is a radio station broadcasting a Oldies format.,2020-08-13T07:35:23Z,<y> -10-27T21:20:03Z </y> WAZS (980 AM) is a radio station rebroadcasting the Regional Mexican format of WZJY.
WBBX (FM),2007-11-17T01:44:24Z,<y> -11-17T01:44:24Z </y> WKHW (106.,2021-10-27T21:23:25Z,"<y> -10-07T16:19:24Z </y>  With the sale of WXSH pending FCC approval, the station went dark for several weeks in early December ."
WBHY (AM),2007-12-29T19:03:43Z,<y> -12-29T19:03:43Z </y> WBHY (840 AM) is a radio station broadcasting a Religious format.,2018-02-19T04:45:39Z,"<y> -12-31T02:56:24Z </y> WBHY (840 AM, ""Christian 840"") is a radio station broadcasting a Christian radio format."
